POINT_ID,longitude,latitude
42581934,9.260357418,40.499856639
42581936,9.260147075,40.517953419
42581938,9.259936568,40.536049861
42581940,9.259725895,40.554145965
42581942,9.259515057,40.572241731
42581944,9.259304054,40.59033716
42581946,9.259092885,40.608432252
42581948,9.25888155,40.626527009
42581950,9.258670049,40.644621429
42581952,9.258458381,40.662715515
42581954,9.258246548,40.680809266
42581956,9.258034548,40.698902682
42581958,9.257822381,40.716995765
42581960,9.257610047,40.735088514
42581962,9.257397546,40.75318093
42581964,9.257184878,40.771273014
42581966,9.256972043,40.789364766
42581968,9.25675904,40.807456187
42581970,9.256545869,40.825547276
42581972,9.25633253,40.843638035
42581974,9.256119023,40.861728464
42581976,9.255905348,40.879818563
42581978,9.255691504,40.897908333
42581980,9.255477491,40.915997774
42581982,9.25526331,40.934086886
42581984,9.255048959,40.952175671
42581986,9.254834439,40.970264129
42581988,9.25461975,40.988352259
42581990,9.254404891,41.006440063
42581992,9.254189863,41.024527542
42581994,9.253974664,41.042614694
42581996,9.253759295,41.060701522
42581998,9.253543756,41.078788025
42582000,9.253328046,41.096874203
42582002,9.253112166,41.114960058
42582004,9.252896115,41.13304559
42582006,9.252679892,41.151130799
42582008,9.252463499,41.169215686
42582010,9.252246934,41.187300251
42582012,9.252030197,41.205384494
42582014,9.251813289,41.223468417
42582016,9.251596208,41.241552019
42582356,9.212026294,44.311487314
42582358,9.211776801,44.329522831
42582360,9.2115271,44.347558107
42582362,9.21127719,44.36559314
42582364,9.21102707,44.383627933
42582366,9.210776741,44.401662485
42582368,9.210526202,44.419696796
42582370,9.210275453,44.437730868
42582372,9.210024494,44.4557647
42582374,9.209773325,44.473798293
42582376,9.209521945,44.491831648
42582378,9.209270354,44.509864765
42582380,9.209018552,44.527897644
42582382,9.208766538,44.545930286
42582384,9.208514313,44.563962692
42582386,9.208261876,44.581994861
42582388,9.208009226,44.600026794
42582390,9.207756364,44.618058493
42582392,9.20750329,44.636089956
42582394,9.207250002,44.654121185
42582396,9.206996502,44.67215218
42582398,9.206742788,44.690182941
42582400,9.20648886,44.70821347
42582402,9.206234718,44.726243765
42582404,9.205980362,44.744273829
42582406,9.205725792,44.762303661
42582408,9.205471007,44.780333262
42582410,9.205216007,44.798362631
42582412,9.204960792,44.816391771
42582414,9.204705361,44.834420681
42582416,9.204449715,44.852449361
42582418,9.204193853,44.870477812
42582420,9.203937774,44.888506035
42582422,9.203681479,44.906534029
42582424,9.203424968,44.924561796
42582426,9.203168239,44.942589336
42582428,9.202911293,44.960616649
42582430,9.20265413,44.978643736
42582432,9.202396749,44.996670597
42582434,9.202139149,45.014697233
42582436,9.201881332,45.032723644
42582438,9.201623296,45.05074983
42582440,9.201365041,45.068775792
42582442,9.201106567,45.086801531
42582444,9.200847874,45.104827046
42582446,9.200588961,45.122852339
42582448,9.200329829,45.14087741
42582450,9.200070476,45.158902259
42582452,9.199810903,45.176926887
42582454,9.199551109,45.194951293
42582456,9.199291094,45.21297548
42582458,9.199030859,45.230999446
42582460,9.198770401,45.249023193
42582462,9.198509722,45.267046721
42582464,9.198248822,45.28507003
42582466,9.197987699,45.303093121
42582468,9.197726353,45.321115995
42582470,9.197464785,45.339138651
42582472,9.197202993,45.35716109
42582474,9.196940979,45.375183313
42582476,9.196678741,45.393205321
42582478,9.196416279,45.411227112
42582480,9.196153593,45.429248689
42582482,9.195890682,45.447270051
42582484,9.195627547,45.465291199
42582486,9.195364187,45.483312134
42582488,9.195100602,45.501332855
42582490,9.194836792,45.519353364
42582492,9.194572756,45.53737366
42582494,9.194308494,45.555393744
42582496,9.194044005,45.573413617
42582498,9.19377929,45.59143328
42582500,9.193514348,45.609452731
42582502,9.19324918,45.627471973
42582504,9.192983783,45.645491005
42582506,9.19271816,45.663509828
42582508,9.192452308,45.681528442
42582510,9.192186228,45.699546848
42582512,9.19191992,45.717565046
42582514,9.191653383,45.735583037
42582516,9.191386617,45.753600821
42582518,9.191119621,45.771618399
42582520,9.190852397,45.789635771
42582522,9.190584942,45.807652937
42582524,9.190317257,45.825669898
42582526,9.190049342,45.843686654
42582528,9.189781196,45.861703207
42582530,9.18951282,45.879719555
42582532,9.189244212,45.8977357
42582534,9.188975372,45.915751643
42582536,9.188706301,45.933767383
42582538,9.188436997,45.951782921
42582540,9.188167462,45.969798258
42582542,9.187897693,45.987813394
42582544,9.187627692,46.005828329
42582546,9.187357458,46.023843064
42582548,9.18708699,46.041857599
42582550,9.186816288,46.059871935
42582552,9.186545352,46.077886073
42582554,9.186274182,46.095900012
42582556,9.186002777,46.113913753
42582558,9.185731138,46.131927297
42582560,9.185459263,46.149940644
42582562,9.185187153,46.167953794
42601792,9.297899369,39.214261104
42601794,9.297706623,39.232383149
42601796,9.297513728,39.250504822
42601798,9.297320685,39.268626125
42601800,9.297127493,39.286747057
42601802,9.296934153,39.30486762
42601804,9.296740664,39.322987813
42601806,9.296547025,39.341107637
42601808,9.296353238,39.359227092
42601810,9.296159301,39.37734618
42601812,9.295965215,39.3954649
42601814,9.295770979,39.413583253
42601816,9.295576593,39.43170124
42601818,9.295382058,39.44981886
42601820,9.295187372,39.467936114
42601822,9.294992536,39.486053004
42601824,9.294797549,39.504169528
42601826,9.294602412,39.522285689
42601828,9.294407125,39.540401485
42601830,9.294211686,39.558516918
42601832,9.294016097,39.576631988
42601834,9.293820356,39.594746696
42601836,9.293624463,39.612861042
42601838,9.29342842,39.630975026
42601840,9.293232224,39.649088649
42601842,9.293035877,39.667201912
42601844,9.292839378,39.685314814
42601846,9.292642726,39.703427357
42601848,9.292445923,39.721539541
42601850,9.292248967,39.739651366
42601852,9.292051858,39.757762833
42601854,9.291854596,39.775873942
42601856,9.291657182,39.793984693
42601858,9.291459614,39.812095088
42601860,9.291261893,39.830205126
42601862,9.291064019,39.848314808
42601864,9.290865991,39.866424135
42601866,9.290667809,39.884533107
42601868,9.290469474,39.902641724
42601870,9.290270984,39.920749987
42601872,9.29007234,39.938857897
42601874,9.289873542,39.956965453
42601876,9.289674589,39.975072657
42601878,9.289475481,39.993179508
42601880,9.289276219,40.011286008
42601882,9.289076801,40.029392156
42601884,9.288877228,40.047497954
42601886,9.2886775,40.065603401
42601888,9.288477617,40.083708498
42601890,9.288277577,40.101813246
42601892,9.288077382,40.119917644
42601894,9.287877031,40.138021694
42601896,9.287676523,40.156125396
42601898,9.287475859,40.174228751
42601900,9.287275039,40.192331758
42601902,9.287074062,40.210434419
42601904,9.286872928,40.228536733
42601906,9.286671637,40.246638702
42601908,9.286470189,40.264740325
42601910,9.286268583,40.282841603
42601912,9.28606682,40.300942537
42601914,9.2858649,40.319043127
42601916,9.285662821,40.337143374
42601918,9.285460584,40.355243278
42601920,9.28525819,40.373342839
42601922,9.285055636,40.391442058
42601924,9.284852925,40.409540935
42601926,9.284650054,40.427639472
42601928,9.284447025,40.445737667
42601930,9.284243837,40.463835523
42601932,9.284040489,40.481933038
42601934,9.283836982,40.500030215
42601936,9.283633316,40.518127052
42601938,9.28342949,40.536223551
42601940,9.283225504,40.554319712
42601942,9.283021357,40.572415536
42601944,9.282817051,40.590511023
42601946,9.282612584,40.608606173
42601948,9.282407957,40.626700987
42601950,9.282203169,40.644795465
42601952,9.28199822,40.662889609
42601954,9.28179311,40.680983417
42601956,9.281587838,40.699076892
42601958,9.281382406,40.717170032
42601960,9.281176811,40.73526284
42601962,9.280971055,40.753355314
42601964,9.280765137,40.771447456
42601966,9.280559057,40.789539266
42601968,9.280352814,40.807630745
42601970,9.280146409,40.825721892
42601972,9.279939842,40.843812709
42601974,9.279733111,40.861903196
42601976,9.279526218,40.879993354
42601978,9.279319161,40.898083182
42601980,9.279111941,40.916172682
42601982,9.278904558,40.934261853
42601984,9.27869701,40.952350696
42601986,9.278489299,40.970439212
42601988,9.278281424,40.988527402
42601990,9.278073385,41.006615264
42601992,9.277865181,41.024702801
42601994,9.277656813,41.042790013
42601996,9.277448279,41.060876899
42601998,9.277239581,41.078963461
42602000,9.277030718,41.097049699
42602002,9.27682169,41.115135613
42602004,9.276612496,41.133221204
42602006,9.276403136,41.151306472
42602008,9.276193611,41.169391418
42602010,9.275983919,41.187476042
42602014,9.275564037,41.223644326
42602360,9.236556482,44.347745057
42602362,9.236314504,44.36578016
42602364,9.236072322,44.383815021
42602366,9.235829938,44.401849641
42602368,9.235587351,44.419884022
42602370,9.235344561,44.437918162
42602372,9.235101567,44.455952064
42602374,9.234858369,44.473985726
42602376,9.234614967,44.49201915
42602378,9.234371361,44.510052336
42602380,9.234127551,44.528085284
42602382,9.233883536,44.546117996
42602384,9.233639316,44.56415047
42602386,9.23339489,44.582182709
42602388,9.23315026,44.600214712
42602390,9.232905423,44.61824648
42602392,9.232660381,44.636278012
42602394,9.232415132,44.654309311
42602396,9.232169677,44.672340376
42602398,9.231924016,44.690371207
42602400,9.231678147,44.708401805
42602402,9.231432071,44.726432171
42602404,9.231185788,44.744462304
42602406,9.230939298,44.762492206
42602408,9.230692599,44.780521877
42602410,9.230445692,44.798551317
42602412,9.230198577,44.816580527
42602414,9.229951254,44.834609506
42602416,9.229703721,44.852638257
42602418,9.229455979,44.870666779
42602420,9.229208028,44.888695072
42602422,9.228959868,44.906723137
42602424,9.228711497,44.924750974
42602426,9.228462917,44.942778585
42602428,9.228214126,44.960805969
42602430,9.227965124,44.978833126
42602432,9.227715912,44.996860058
42602434,9.227466488,45.014886765
42602436,9.227216853,45.032913246
42602438,9.226967007,45.050939503
42602440,9.226716949,45.068965537
42602442,9.226466678,45.086991347
42602444,9.226216195,45.105016933
42602446,9.2259655,45.123042297
42602448,9.225714592,45.141067439
42602450,9.22546347,45.15909236
42602452,9.225212135,45.177117059
42602454,9.224960587,45.195141537
42602456,9.224708825,45.213165795
42602458,9.224456848,45.231189833
42602460,9.224204658,45.249213652
42602462,9.223952252,45.267237251
42602464,9.223699632,45.285260632
42602466,9.223446796,45.303283795
42602468,9.223193745,45.321306741
42602470,9.222940479,45.339329469
42602472,9.222686996,45.35735198
42602474,9.222433297,45.375374275
42602476,9.222179382,45.393396355
42602478,9.22192525,45.411418219
42602480,9.221670901,45.429439868
42602482,9.221416335,45.447461302
42602484,9.221161551,45.465482523
42602486,9.22090655,45.48350353
42602488,9.220651331,45.501524324
42602490,9.220395893,45.519544905
42602492,9.220140237,45.537565274
42602494,9.219884361,45.555585431
42602496,9.219628267,45.573605377
42602498,9.219371954,45.591625112
42602500,9.219115421,45.609644637
42602502,9.218858668,45.627663951
42602504,9.218601695,45.645683056
42602506,9.218344501,45.663701952
42602508,9.218087087,45.68172064
42602510,9.217829452,45.699739119
42602512,9.217571596,45.717757391
42602514,9.217313518,45.735775455
42602516,9.217055219,45.753793313
42602518,9.216796697,45.771810964
42602520,9.216537954,45.789828409
42602522,9.216278987,45.807845649
42602524,9.216019798,45.825862684
42602526,9.215760386,45.843879514
42602528,9.215500751,45.86189614
42602530,9.215240892,45.879912563
42602532,9.214980809,45.897928782
42602534,9.214720502,45.915944799
42602536,9.21445997,45.933960613
42602538,9.214199214,45.951976225
42602540,9.213938233,45.969991636
42602542,9.213677026,45.988006846
42602544,9.213415594,46.006021856
42602546,9.213153936,46.024036665
42602548,9.212892052,46.042051275
42602550,9.212629942,46.060065686
42602552,9.212367605,46.078079898
42602554,9.212105041,46.096093912
42602556,9.21184225,46.114107728
42602558,9.211579232,46.132121347
42602560,9.211315986,46.150134768
42602562,9.211052512,46.168147994
42602564,9.210788809,46.186161023
42602566,9.210524878,46.204173857
42621792,9.320918072,39.214425247
42621794,9.320731643,39.232547345
42621796,9.320545072,39.250669071
42621798,9.320358357,39.268790426
42621800,9.320171498,39.286911411
42621802,9.319984496,39.305032026
42621804,9.319797349,39.323152272
42621806,9.319610058,39.341272148
42621808,9.319422623,39.359391657
42621810,9.319235044,39.377510797
42621812,9.31904732,39.39562957
42621814,9.318859451,39.413747976
42621816,9.318671438,39.431866016
42621818,9.318483279,39.449983689
42621820,9.318294975,39.468100996
42621822,9.318106526,39.486217939
42621824,9.317917932,39.504334516
42621826,9.317729191,39.52245073
42621828,9.317540305,39.54056658
42621830,9.317351273,39.558682066
42621832,9.317162095,39.576797189
42621834,9.316972771,39.59491195
42621836,9.3167833,39.61302635
42621838,9.316593683,39.631140387
42621840,9.316403919,39.649254064
42621842,9.316214008,39.66736738
42621844,9.31602395,39.685480336
42621846,9.315833745,39.703592933
42621848,9.315643393,39.72170517
42621850,9.315452893,39.739817049
42621852,9.315262245,39.757928569
42621854,9.31507145,39.776039732
42621856,9.314880507,39.794150537
42621858,9.314689416,39.812260985
42621860,9.314498176,39.830371078
42621862,9.314306788,39.848480814
42621864,9.314115252,39.866590195
42621866,9.313923567,39.884699221
42621868,9.313731733,39.902807892
42621870,9.31353975,39.920916209
42621872,9.313347617,39.939024173
42621874,9.313155336,39.957131783
42621876,9.312962905,39.975239041
42621878,9.312770324,39.993345947
42621880,9.312577594,40.011452501
42621882,9.312384713,40.029558704
42621884,9.312191682,40.047664555
42621886,9.311998501,40.065770057
42621888,9.31180517,40.083875209
42621890,9.311611688,40.101980011
42621892,9.311418055,40.120084464
42621894,9.311224272,40.138188569
42621896,9.311030337,40.156292326
42621898,9.310836251,40.174395735
42621900,9.310642014,40.192498797
42621902,9.310447625,40.210601512
42621904,9.310253084,40.228703881
42621906,9.310058391,40.246805905
42621908,9.309863547,40.264907583
42621910,9.30966855,40.283008916
42621912,9.309473401,40.301109906
42621914,9.309278099,40.319210551
42621916,9.309082645,40.337310852
42621918,9.308887038,40.355410811
42621920,9.308691278,40.373510428
42621922,9.308495364,40.391609702
42621924,9.308299297,40.409708635
42621926,9.308103077,40.427807226
42621928,9.307906703,40.445905477
42621930,9.307710176,40.464003388
42621932,9.307513494,40.482100959
42621934,9.307316658,40.500198191
42621936,9.307119668,40.518295084
42621938,9.306922523,40.536391639
42621940,9.306725224,40.554487856
42621942,9.30652777,40.572583735
42621944,9.306330161,40.590679277
42621946,9.306132396,40.608774483
42621948,9.305934477,40.626869353
42621950,9.305736402,40.644963888
42621952,9.305538171,40.663058087
42621954,9.305339785,40.681151952
42621956,9.305141242,40.699245482
42621958,9.304942544,40.717338679
42621960,9.304743689,40.735431542
42621962,9.304544677,40.753524073
42621964,9.304345509,40.771616271
42621966,9.304146184,40.789708137
42621968,9.303946703,40.807799672
42621970,9.303747064,40.825890876
42621972,9.303547267,40.84398175
42621974,9.303347314,40.862072293
42621976,9.303147202,40.880162507
42621978,9.302946933,40.898252392
42621980,9.302746506,40.916341948
42621982,9.30254592,40.934431176
42621984,9.302345176,40.952520076
42621986,9.302144274,40.970608649
42621988,9.301943213,40.988696895
42621990,9.301741994,41.006784814
42621992,9.301540615,41.024872408
42621994,9.301339077,41.042959676
42621996,9.301137379,41.06104662
42621998,9.300935522,41.079133238
42622000,9.300733506,41.097219533
42622002,9.300531329,41.115305504
42622004,9.300328993,41.133391152
42622006,9.300126496,41.151476478
42622008,9.299923839,41.169561481
42622010,9.299721021,41.187646162
42622360,9.26158601,44.347925978
42622362,9.261351963,44.365961147
42622364,9.261117721,44.383996074
42622366,9.260883282,44.402030761
42622368,9.260648646,44.420065208
42622370,9.260413815,44.438099416
42622372,9.260178786,44.456133384
42622374,9.25994356,44.474167113
42622376,9.259708137,44.492200604
42622378,9.259472516,44.510233856
42622380,9.259236698,44.528266872
42622382,9.259000681,44.54629965
42622384,9.258764466,44.564332192
42622386,9.258528053,44.582364498
42622388,9.258291441,44.600396568
42622390,9.25805463,44.618428403
42622392,9.25781762,44.636460003
42622394,9.257580411,44.654491369
42622396,9.257343002,44.672522501
42622398,9.257105393,44.6905534
42622400,9.256867583,44.708584066
42622402,9.256629574,44.726614499
42622404,9.256391364,44.7446447
42622406,9.256152953,44.76267467
42622408,9.255914341,44.780704408
42622410,9.255675528,44.798733916
42622412,9.255436513,44.816763194
42622414,9.255197296,44.834792242
42622416,9.254957878,44.85282106
42622418,9.254718257,44.87084965
42622420,9.254478433,44.888878011
42622422,9.254238407,44.906906145
42622424,9.253998178,44.92493405
42622426,9.253757746,44.942961729
42622428,9.25351711,44.960989181
42622430,9.253276271,44.979016407
42622432,9.253035227,44.997043408
42622434,9.25279398,45.015070183
42622436,9.252552528,45.033096733
42622438,9.252310871,45.051123059
42622440,9.252069009,45.069149161
42622442,9.251826942,45.08717504
42622444,9.25158467,45.105200695
42622446,9.251342192,45.123226128
42622448,9.251099509,45.141251339
42622450,9.250856619,45.159276329
42622452,9.250613523,45.177301097
42622454,9.25037022,45.195325644
42622456,9.25012671,45.213349972
42622458,9.249882993,45.231374079
42622460,9.249639069,45.249397967
42622462,9.249394937,45.267421636
42622464,9.249150597,45.285445086
42622466,9.24890605,45.303468319
42622468,9.248661293,45.321491334
42622470,9.248416329,45.339514132
42622472,9.248171155,45.357536713
42622474,9.247925772,45.375559078
42622476,9.24768018,45.393581227
42622478,9.247434378,45.411603161
42622480,9.247188367,45.42962488
42622482,9.246942145,45.447646385
42622484,9.246695713,45.465667675
42622486,9.24644907,45.483688753
42622488,9.246202217,45.501709617
42622490,9.245955152,45.519730268
42622492,9.245707876,45.537750707
42622494,9.245460388,45.555770935
42622496,9.245212689,45.573790951
42622498,9.244964777,45.591810757
42622500,9.244716653,45.609830352
42622502,9.244468316,45.627849738
42622504,9.244219766,45.645868913
42622506,9.243971003,45.66388788
42622508,9.243722027,45.681906639
42622510,9.243472837,45.699925189
42622512,9.243223433,45.717943531
42622514,9.242973815,45.735961667
42622516,9.242723982,45.753979595
42622518,9.242473935,45.771997318
42622520,9.242223672,45.790014834
42622522,9.241973195,45.808032145
42622524,9.241722501,45.826049252
42622526,9.241471593,45.844066153
42622528,9.241220468,45.862082851
42622530,9.240969127,45.880099345
42622532,9.240717569,45.898115636
42622534,9.240465794,45.916131724
42622536,9.240213803,45.93414761
42622538,9.239961594,45.952163294
42622540,9.239709167,45.970178777
42622542,9.239456523,45.988194059
42622544,9.23920366,46.006209141
42622546,9.238950579,46.024224022
42622548,9.238697279,46.042238704
42622550,9.238443761,46.060253187
42622552,9.238190023,46.078267472
42622554,9.237936066,46.096281558
42622556,9.237681889,46.114295446
42622558,9.237427492,46.132309137
42622560,9.237172875,46.150322631
42622562,9.236918037,46.168335929
42622564,9.236662978,46.186349031
42622566,9.236407698,46.204361938
42622568,9.236152197,46.222374649
42641790,9.344116844,39.1964614
42641792,9.343936873,39.21458392
42641794,9.343756763,39.232706068
42641796,9.343576515,39.250827844
42641798,9.343396128,39.26894925
42641800,9.343215603,39.287070286
42641802,9.343034938,39.305190952
42641804,9.342854134,39.323311249
42641806,9.342673191,39.341431177
42641808,9.342492109,39.359550736
42641810,9.342310887,39.377669928
42641812,9.342129526,39.395788752
42641814,9.341948024,39.413907209
42641816,9.341766383,39.432025299
42641818,9.341584601,39.450143024
42641820,9.34140268,39.468260383
42641822,9.341220617,39.486377376
42641824,9.341038415,39.504494005
42641826,9.340856071,39.52261027
42641828,9.340673587,39.540726171
42641830,9.340490962,39.558841709
42641832,9.340308195,39.576956884
42641834,9.340125288,39.595071697
42641836,9.339942238,39.613186148
42641838,9.339759048,39.631300237
42641840,9.339575715,39.649413965
42641842,9.339392241,39.667527333
42641844,9.339208625,39.685640341
42641846,9.339024866,39.703752989
42641848,9.338840965,39.721865278
42641850,9.338656922,39.739977209
42641852,9.338472736,39.758088781
42641854,9.338288407,39.776199996
42641856,9.338103935,39.794310853
42641858,9.337919321,39.812421354
42641860,9.337734563,39.830531498
42641862,9.337549661,39.848641286
42641864,9.337364617,39.866750719
42641866,9.337179428,39.884859797
42641868,9.336994096,39.902968521
42641870,9.336808619,39.92107689
42641872,9.336622999,39.939184906
42641874,9.336437234,39.957292569
42641876,9.336251325,39.97539988
42641878,9.336065271,39.993506838
42641880,9.335879073,40.011613444
42641882,9.335692729,40.0297197
42641884,9.335506241,40.047825604
42641886,9.335319607,40.065931158
42641888,9.335132828,40.084036363
42641890,9.334945904,40.102141218
42641892,9.334758834,40.120245724
42641894,9.334571618,40.138349881
42641896,9.334384256,40.156453691
42641898,9.334196748,40.174557153
42641900,9.334009094,40.192660268
42641902,9.333821293,40.210763036
42641904,9.333633346,40.228865458
42641906,9.333445252,40.246967535
42641908,9.333257011,40.265069266
42641910,9.333068623,40.283170653
42641912,9.332880088,40.301271695
42641914,9.332691406,40.319372394
42641916,9.332502576,40.337472749
42641918,9.332313598,40.355572761
42641920,9.332124472,40.37367243
42641922,9.331935199,40.391771758
42641924,9.331745777,40.409870744
42641926,9.331556207,40.42796939
42641928,9.331366489,40.446067694
42641930,9.331176622,40.464165659
42641932,9.330986606,40.482263283
42641934,9.330796442,40.500360569
42641936,9.330606128,40.518457515
42641938,9.330415665,40.536554124
42641940,9.330225052,40.554650395
42641942,9.33003429,40.572746328
42641944,9.329843379,40.590841924
42641946,9.329652317,40.608937184
42641948,9.329461106,40.627032108
42641950,9.329269744,40.645126696
42641952,9.329078231,40.66322095
42641954,9.328886569,40.681314868
42641956,9.328694755,40.699408453
42641958,9.328502791,40.717501704
42641960,9.328310676,40.735594621
42641962,9.328118409,40.753687206
42641964,9.327925991,40.771779459
42641966,9.327733422,40.78987138
42641968,9.327540701,40.807962969
42641970,9.327347828,40.826054228
42641972,9.327154803,40.844145156
42641974,9.326961627,40.862235754
42641976,9.326768297,40.880326022
42641978,9.326574816,40.898415961
42641980,9.326381181,40.916505572
42641982,9.326187394,40.934594855
42641984,9.325993454,40.95268381
42641986,9.325799361,40.970772437
42641988,9.325605114,40.988860738
42641990,9.325410714,41.006948713
42641992,9.32521616,41.025036362
42641994,9.325021453,41.043123685
42641996,9.324826591,41.061210683
42641998,9.324631576,41.079297357
42642000,9.324436406,41.097383707
42642002,9.324241082,41.115469733
42642004,9.324045603,41.133555437
42642006,9.323849969,41.151640817
42642008,9.32365418,41.169725876
42642010,9.323458236,41.187810612
42642358,9.286841604,44.330065394
42642360,9.286615678,44.348100868
42642362,9.286389564,44.366136101
42642364,9.28616326,44.384171093
42642366,9.285936766,44.402205845
42642368,9.285710083,44.420240356
42642370,9.28548321,44.438274628
42642372,9.285256147,44.45630866
42642374,9.285028893,44.474342454
42642376,9.284801448,44.492376009
42642378,9.284573813,44.510409327
42642380,9.284345987,44.528442407
42642382,9.284117969,44.54647525
42642384,9.28388976,44.564507857
42642386,9.283661359,44.582540228
42642388,9.283432766,44.600572363
42642390,9.283203981,44.618604263
42642392,9.282975003,44.636635928
42642394,9.282745833,44.654667359
42642396,9.28251647,44.672698556
42642398,9.282286914,44.69072952
42642400,9.282057164,44.708760251
42642402,9.281827221,44.72679075
42642404,9.281597084,44.744821017
42642406,9.281366753,44.762851052
42642408,9.281136228,44.780880856
42642410,9.280905508,44.798910429
42642412,9.280674594,44.816939773
42642414,9.280443485,44.834968886
42642416,9.28021218,44.852997771
42642418,9.27998068,44.871026426
42642420,9.279748985,44.889054853
42642422,9.279517093,44.907083053
42642424,9.279285006,44.925111025
42642426,9.279052722,44.943138769
42642428,9.278820242,44.961166288
42642430,9.278587564,44.97919358
42642432,9.27835469,44.997220646
42642434,9.278121619,45.015247488
42642436,9.27788835,45.033274104
42642438,9.277654883,45.051300497
42642440,9.277421218,45.069326665
42642442,9.277187355,45.08735261
42642444,9.276953294,45.105378333
42642446,9.276719034,45.123403832
42642448,9.276484575,45.14142911
42642450,9.276249917,45.159454166
42642452,9.276015059,45.177479001
42642454,9.275780002,45.195503615
42642456,9.275544745,45.21352801
42642458,9.275309288,45.231552184
42642460,9.275073631,45.249576139
42642462,9.274837773,45.267599875
42642464,9.274601714,45.285623393
42642466,9.274365454,45.303646693
42642468,9.274128993,45.321669775
42642470,9.27389233,45.33969264
42642472,9.273655465,45.357715289
42642474,9.273418399,45.375737721
42642476,9.27318113,45.393759938
42642478,9.272943659,45.411781939
42642480,9.272705985,45.429803726
42642482,9.272468107,45.447825298
42642484,9.272230027,45.465846657
42642486,9.271991743,45.483867802
42642488,9.271753256,45.501888734
42642490,9.271514564,45.519909453
42642492,9.271275669,45.53792996
42642494,9.271036568,45.555950256
42642496,9.270797263,45.573970341
42642498,9.270557754,45.591990214
42642500,9.270318039,45.610009878
42642502,9.270078118,45.628029331
42642504,9.269837992,45.646048576
42642506,9.26959766,45.664067611
42642508,9.269357121,45.682086438
42642510,9.269116376,45.700105057
42642512,9.268875425,45.718123468
42642514,9.268634266,45.736141672
42642516,9.268392901,45.754159669
42642518,9.268151328,45.77217746
42642520,9.267909547,45.790195046
42642522,9.267667558,45.808212426
42642524,9.267425361,45.826229601
42642526,9.267182956,45.844246572
42642528,9.266940342,45.862263338
42642530,9.266697518,45.880279902
42642532,9.266454486,45.898296262
42642534,9.266211244,45.916312419
42642536,9.265967793,45.934328375
42642538,9.265724131,45.952344128
42642540,9.26548026,45.970359681
42642542,9.265236178,45.988375032
42642544,9.264991885,46.006390183
42642546,9.264747381,46.024405134
42642548,9.264502666,46.042419886
42642550,9.264257739,46.060434439
42642552,9.2640126,46.078448793
42642554,9.26376725,46.096462949
42642556,9.263521687,46.114476908
42642558,9.263275912,46.132490669
42642560,9.263029924,46.150504233
42642562,9.262783722,46.168517601
42642564,9.262537308,46.186530773
42642566,9.26229068,46.20454375
42642568,9.262043838,46.222556532
42642570,9.261796782,46.240569119
42642572,9.261549511,46.258581513
42642574,9.261302026,46.276593712
42642592,9.259064958,46.438694871
42661788,9.367302951,39.178491612
42661790,9.367129427,39.196614552
42661792,9.36695577,39.214737121
42661794,9.366781979,39.232859318
42661796,9.366608054,39.250981144
42661798,9.366433996,39.269102599
42661800,9.366259803,39.287223684
42661802,9.366085477,39.305344399
42661804,9.365911016,39.323464745
42661806,9.365736421,39.341584722
42661808,9.365561691,39.35970433
42661810,9.365386827,39.377823571
42661812,9.365211828,39.395942445
42661814,9.365036694,39.414060951
42661816,9.364861425,39.432179091
42661818,9.364686021,39.450296865
42661820,9.364510481,39.468414273
42661822,9.364334806,39.486531317
42661824,9.364158995,39.504647995
42661826,9.363983049,39.52276431
42661828,9.363806966,39.54088026
42661830,9.363630748,39.558995848
42661832,9.363454393,39.577111073
42661834,9.363277902,39.595225935
42661836,9.363101275,39.613340436
42661838,9.362924511,39.631454575
42661840,9.36274761,39.649568353
42661842,9.362570572,39.667681771
42661844,9.362393398,39.685794829
42661846,9.362216086,39.703907527
42661848,9.362038636,39.722019866
42661850,9.36186105,39.740131847
42661852,9.361683325,39.758243469
42661854,9.361505463,39.776354734
42661856,9.361327463,39.794465641
42661858,9.361149325,39.812576192
42661860,9.360971049,39.830686387
42661862,9.360792634,39.848796226
42661864,9.360614081,39.866905709
42661866,9.360435389,39.885014837
42661868,9.360256559,39.903123611
42661870,9.360077589,39.921232031
42661872,9.359898481,39.939340098
42661874,9.359719233,39.957447812
42661876,9.359539846,39.975555173
42661878,9.359360319,39.993662181
42661880,9.359180653,40.011768839
42661882,9.359000847,40.029875145
42661884,9.358820901,40.0479811
42661886,9.358640815,40.066086705
42661888,9.358460588,40.08419196
42661890,9.358280221,40.102296866
42661892,9.358099714,40.120401423
42661894,9.357919066,40.138505631
42661896,9.357738277,40.156609492
42661898,9.357557347,40.174713005
42661900,9.357376276,40.192816171
42661902,9.357195064,40.210918991
42661904,9.35701371,40.229021464
42661906,9.356832215,40.247123592
42661908,9.356650578,40.265225375
42661910,9.356468799,40.283326812
42661912,9.356286878,40.301427906
42661914,9.356104815,40.319528656
42661916,9.355922609,40.337629062
42661918,9.355740261,40.355729126
42661920,9.355557771,40.373828847
42661922,9.355375137,40.391928227
42661924,9.355192361,40.410027265
42661926,9.355009441,40.428125961
42661928,9.354826379,40.446224318
42661930,9.354643173,40.464322334
42661932,9.354459823,40.48242001
42661934,9.35427633,40.500517348
42661936,9.354092692,40.518614346
42661938,9.353908911,40.536711007
42661940,9.353724986,40.554807329
